loaded_at,date,sku,currency,gmv,order_count,position,query,view_conversion,unique_search_users,unique_view_users
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,0,paclan,0,28,1
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,311,пакеты для завтрака маленькие,0,21,2
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,0,zip lock пакеты,0,19,1
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,0,водонепроницаемый мешок,0,6,1
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,785,слайдер для овощей,0,4,1
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,82,пакеты для заморозки paclan,0,2,1
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,0,паклан пакеты фасовочные,0,2,1
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,0,большой пакет для вещей,0,2,1
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,217,косметичка с молнией зиплок прозрачная маленькая,0,1,1
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,0,большие контейнеры для хранения сыпучих продуктов,0,1,1
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,28,пакт фасовка 10*27,0,1,1
2026-01-09 20:10:16,2025-12-01,1999009826,RUB,0,0,21,большие причные пищевые пакеты 3 л.,0,1,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,932,мешки для мусора 60 л,0,757,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,22,пакеты для мусора 60 л,0,438,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,967,мешки для строительного мусора прочные,0,86,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,0,мешки для мусора 60 л прочные,0,63,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,43,paclan мешки для мусора 60 л,0,12,2
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,4,мешки для мусора multi-top 60л,0,1,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,23,мешки доя мусора packan с ушками,0,1,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,9,пакеты целлофановые люкс,0,1,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,6,прочный мешок тканевый 60 л,0,1,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,16,lux bags,0,1,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,29,пакеты для мусора 60л paclan 20 шт,0,1,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,60,мешки для мусора 60 л поли пак,0,1,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,26,пакеты для мусора паклан 60л прочные,0,1,1
2026-01-09 20:10:16,2025-12-01,877013925,RUB,0,0,8,ведро с двойным дном для мусора,0,1,1
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,1,крем от прыщей,50,374,2
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,569,от прыщей на лице,0,359,2
2026-01-09 20:10:16,2025-12-01,777255239,RUB,759,4,10,невская косметика,8.37,250,203
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,23,угорь,0,131,3
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,146,алоэ гель,0,107,5
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,59,гель алоэ,0,81,3
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,59,алое гель для лица,25,59,4
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,19,алоэ гель для лица,5.56,44,18
2026-01-09 20:10:16,2025-12-01,777255239,RUB,183,1,18,гель алоэ для лица,19.23,44,26
2026-01-09 20:10:16,2025-12-01,777255239,RUB,183,1,0,против прыщей на лице,100,32,1
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,53,против акне,0,18,1
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,0,гель алое,0,17,1
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,70,onmacabim косметика,0,16,2
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,12,spaquatoria косметика,0,13,2
2026-01-09 20:10:16,2025-12-01,777255239,RUB,0,0,60,stranger things косметика,0,12,2
2026-01-09 20:10:16,2025-12-01,1865889136,RUB,0,0,39,влажная туалетная бумага,50,2186,2
2026-01-09 20:10:16,2025-12-01,1865889136,RUB,0,0,0,влажная туалетная бумага смываемая,0,610,1
2026-01-09 20:10:16,2025-12-01,1865889136,RUB,0,0,28,smart comfort влажная туалетная бумага,0,3,1
2026-01-09 20:10:16,2025-12-01,1865889136,RUB,0,0,95,туалетная бумага влажная 10 упаковок,0,1,1
2026-01-09 20:10:16,2025-12-01,1865889136,RUB,0,0,162,влажная туалетная бумага большая набор,0,1,1
2026-01-09 20:10:16,2025-12-01,1865889136,RUB,0,0,74,smart comfort влажная,100,1,1
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,0,пакеты,0,1339,1
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,13,зип пакеты,100,755,1
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,232,зип пакеты маленькие,0,349,2
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,181,пакеты для завтрака,0,107,1
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,98,мешочки для продуктов,0,91,2
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,124,пакеты для заморозки с застежкой,0,83,2
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,340,зип пакеты с застежкой,0,70,1
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,187,пакеты с замком,0,60,1
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,0,пакеты одноразовые,0,38,1
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,55,paclan,0,28,10
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,151,хранение овощей,0,25,2
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,76,пакеты для завтрака маленькие,0,21,4
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,61,контейнер с замком,0,19,2
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,48,пакеты слайдеры,0,16,3
2026-01-09 20:10:16,2025-12-01,877654512,RUB,0,0,149,мешки одноразовые для продуктов,0,8,1
2026-01-09 20:10:16,2025-12-01,966170665,RUB,0,0,231,перчатки нитриловые s,0,718,2
2026-01-09 20:10:16,2025-12-01,966170665,RUB,0,0,191,резиновые перчатки для уборки s,0,5,1
2026-01-09 20:10:16,2025-12-01,966170665,RUB,0,0,290,перчатки медицинские s латексные,0,3,1
2026-01-09 20:10:16,2025-12-01,966170665,RUB,0,0,114,перчатки женские s,0,2,1
2026-01-09 20:10:16,2025-12-01,966170665,RUB,0,0,20,перчатки одноразовые латексные без пудры,0,1,1
2026-01-09 20:10:16,2025-12-01,966170665,RUB,0,0,2,перчатки нитриловые paclan s,100,1,1
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,69,пакеты для мусора,3.41,1029,88
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,1113,1,21,мешки для мусора 60 л,2.59,757,270
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,116,мусорные пакеты,0,659,10
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,66,мешки для мусора,0,638,31
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,65,мешки для мусора 30л,0,515,47
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,4587,4,16,мусорные пакеты 60 л,6.15,508,195
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,26,пакеты для мусора 60 л,3.91,438,128
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,74,мешки для мусора 120 л,8.33,397,12
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,134,для уборки,0,369,17
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,114,мусорные пакеты 30 л,0,350,5
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,100,пакеты для мусора 30 л,0,304,11
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,69,пакеты для мусора 35л,0,282,15
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,71,мешки для мусора 35л,0,256,13
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,0,0,110,мешок,0,230,5
2026-01-09 20:10:16,2025-12-01,1199624204,RUB,1239,1,16,пакеты мусорные 60 л,5.77,145,52
2026-01-09 20:10:16,2025-12-01,2517363746,RUB,0,0,13,перчатки paclan m,0,5,1
2026-01-09 20:10:16,2025-12-01,2517363746,RUB,0,0,43,перчатки паклан м,0,4,1
2026-01-09 20:10:16,2025-12-01,966166194,RUB,0,0,14,перчатки нитриловые l,0,364,1
2026-01-09 20:10:16,2025-12-01,966166194,RUB,0,0,18,перчатки одноразовые желтые,0,1,1
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,154,невская косметика,0,250,21
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,71,лосьон для лица,0,215,1
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,60,невская косметика крем для лица,0,174,30
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,377,косметика ами вау,0,63,1
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,71,крем для лица невская косметика,0,58,6
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,80,крем невская косметика для лица,0,45,8
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,157,невская косметика крем,0,37,1
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,7,крем женьшеневый невская косметика,16.67,16,12
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,132,крем с женьшенем для лица,0,8,2
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,25,крем для лица невская косметика антивозрастной,50,7,2
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,8,женьшеневый крем невская косметика,0,6,5
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,11,крем для лица женьшеневый невская косметика,20,6,5
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,20,крем для лица женьшеневый,0,5,3
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,41,крем для лица невская,0,5,2
2026-01-09 20:10:16,2025-12-01,775319514,RUB,0,0,19,сыворотка женьшеневая невская косметика,0,5,2
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,50,дезодорант женский,0,6424,1
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,141,дезодорант,0,2237,1
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,66,дезодорант женский шариковый,0,770,2
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,45,dry dry дезодорант,0,323,2
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,0,драй драй дезодорант,0,273,1
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,0,dry dry,0,242,2
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,375,драй драй,0,101,1
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,132,dry ru,0,37,1
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,0,дезодорант dry dry,0,23,1
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,0,dry dry classic,0,16,1
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,6,дезодорант sure женский,0,1,1
2026-01-09 20:10:16,2025-12-01,2794930526,RUB,0,0,0,вкн вкн,0,1,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,34,крем для лица,0,6704,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,4,крем для тела увлажняющий,0,553,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,2,геронтол крем для лица,33.33,387,6
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,5,геронтол,0,195,6
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,6,геронтол крем для лица питательный,0,169,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,2,геронтол крем,0,90,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,3,крем геронтол,0,73,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,154,крем свобода,0,47,4
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,218,свобода косметика,0,21,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,3,герантол,0,21,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,268,крем балет,0,13,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,15,крем для лица свобода геронтол,0,11,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,71,крем алиса,0,9,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,52,крем тик так,0,8,1
2026-01-09 20:10:16,2025-12-01,1043795823,RUB,0,0,176,крем фабрики свобода вечер,0,5,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,95,пакеты фасовочные в рулоне,0,1719,4
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,15,пакеты фасовочные,0,1494,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,22,мешок кондитерский,0,164,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,534,1,52,пакеты для завтрака,25,107,4
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,12,мешочки для продуктов,0,91,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,136,paclan,0,28,2
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,3,для завтрака,0,26,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,95,пакеты для завтрака в рулоне,0,21,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,73,пакеты для завтрака маленькие,0,21,3
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,6208,мешок для белья,0,16,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,20,пакетики для завтрака,0,11,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,16,пакеты для бутербродов в рулоне маленькие,0,8,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,0,paclan пакеты,0,6,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,291,мешочки полиэтиленовые,0,5,1
2026-01-09 20:10:16,2025-12-01,974220803,RUB,0,0,136,пакеты бумажные для завтрака,0,4,1
2026-01-09 20:10:16,2025-12-01,966163263,RUB,0,0,50,перчатки резиновые,0,438,3
2026-01-09 20:10:16,2025-12-01,966163263,RUB,0,0,27,перчатки хозяйственные,0,422,1
2026-01-09 20:10:16,2025-12-01,966163263,RUB,0,0,33,резиновые перчатки,0,194,1
2026-01-09 20:10:16,2025-12-01,966163263,RUB,0,0,31,перчатки резиновые хозяйственные l,0,2,1
2026-01-09 20:10:16,2025-12-01,966163263,RUB,0,0,8,перчатки одноразовые paclan l,0,1,1
2026-01-09 20:10:16,2025-12-01,966163263,RUB,0,0,16,перчатки виниловые l 100шт paclan,0,1,1
2026-01-09 20:10:16,2025-12-01,966163263,RUB,0,0,508,предметы для уборки дома,0,1,1
2026-01-09 20:10:16,2025-12-01,966163263,RUB,0,0,3,перчатки нитриловые l пакла,0,1,1
2026-01-09 20:10:16,2025-12-01,966163263,RUB,0,0,12,розовые хозяйственные перчатки l,0,1,1
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,9,для пола,0,605,1
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,6,для пола моющее средство,0,237,1
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,179,салфетки для пола,0,39,2
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,779,1,16,салфетки для пола влажные,66.67,21,3
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,43,влажные салфетки для пола,0,20,2
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,76,paclan салфетки,0,8,1
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,24,салфетки для уборки пропитанные,0,4,2
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,35,влажные салфетки для швабры,0,4,2
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,32,салфетки для швабры влажные,0,3,1
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,16,салфетки для пола влажные для швабры,0,3,2
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,17,влажные салфетки для пола одноразовые для швабры,0,3,1
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,30,одноразовые влажные салфетки для швабры,100,2,1
2026-01-09 20:10:16,2025-12-01,1954996525,RUB,0,0,7,влажные салфетки для швабры одноразовые,0,1,1
